"","uid","pressTimes","trialStartTime","choice","coinsRunningTotal","trialEndTime","trialEffortPropMax1","pressCount","trialNo","trialEffort2","condition","choiceRT","trialReward2","effortTimeLimit","trialReward1","trialEffortPropMax2","trialEffort1","trialSuccess","meanPressLag","taskCond","intCond","studyStartTime","totalTimeJsPsych","nTrials","ID","deltaReward","deltaEffort","effortChosen","effortUnchosen","deltaEffortSigned","higherEffChosen","highEffortOption","rewardChosen","rewardUnchosen","higherRewChosen","highRewardOption","taskNo","group","maxPressCount"
"4291","subREX_49","see raw data",2019849,"route 2",7,2043285,0.2,51,33,51,"psychoed",9444,7,10000,6,0.75,14,1,145,"rew-eff","psychoed","14:35:07",1136057,88,49,1,0.55,0.75,0.2,0.55,1,0.75,7,6,1,7,2,"psychoed",68
"4292","subREX_49","see raw data",952074,"route 2",7,968414,0.2,51,33,51,"baseline",2764,7,10000,6,0.75,14,1,135.862745098039,"rew-eff","psychoed","14:35:07",1136057,88,49,1,0.55,0.75,0.2,0.55,1,0.75,7,6,1,7,1,"psychoed",68
"4293","subREX_49","see raw data",968414,"route 2",12,982221,0.35,38,34,37,"baseline",2032,5,10000,4,0.55,24,1,135.972972972973,"rew-eff","psychoed","14:35:07",1136057,88,49,1,0.2,0.55,0.35,0.2,1,0.55,5,4,1,5,1,"psychoed",68
"4294","subREX_49","see raw data",2043285,"route 2",12,2083724,0.35,37,34,37,"psychoed",28131,5,10000,4,0.55,24,1,156.416666666667,"rew-eff","psychoed","14:35:07",1136057,88,49,1,0.2,0.55,0.35,0.2,1,0.55,5,4,1,5,2,"psychoed",68
"4295","subREX_49","see raw data",982221,"route 1",16,996328,0.55,38,35,65,"baseline",1900,5,10000,4,0.95,37,1,147.289473684211,"rew-eff","psychoed","14:35:07",1136057,88,49,1,0.4,0.55,0.95,-0.4,0,0.95,4,5,0,5,1,"psychoed",68
"4296","subREX_49","see raw data",2083724,"route 1",16,2099631,0.55,38,35,65,"psychoed",2931,5,10000,4,0.95,37,1,169.243243243243,"rew-eff","psychoed","14:35:07",1136057,88,49,1,0.4,0.55,0.95,-0.4,0,0.95,4,5,0,5,2,"psychoed",68
"4297","subREX_49","see raw data",996328,"route 1",23,1010702,0.55,37,36,24,"baseline",2414,4,10000,7,0.35,37,1,143.416666666667,"rew-eff","psychoed","14:35:07",1136057,88,49,3,0.2,0.55,0.35,0.2,1,0.55,7,4,1,7,1,"psychoed",68
"4298","subREX_49","see raw data",2099631,"route 1",23,2134591,0.55,37,36,24,"psychoed",22619,4,10000,7,0.35,37,1,155.944444444444,"rew-eff","psychoed","14:35:07",1136057,88,49,3,0.2,0.55,0.35,0.2,1,0.55,7,4,1,7,2,"psychoed",68
"4299","subREX_49","see raw data",2134591,"route 1",26,2145382,0.2,14,37,65,"psychoed",1832,7,10000,3,0.95,14,1,161.384615384615,"rew-eff","psychoed","14:35:07",1136057,88,49,4,0.75,0.2,0.95,-0.75,0,0.95,3,7,0,7,2,"psychoed",68
"4300","subREX_49","see raw data",1010702,"route 1",26,1021546,0.2,14,37,65,"baseline",2282,7,10000,3,0.95,14,1,140.357142857143,"rew-eff","psychoed","14:35:07",1136057,88,49,4,0.75,0.2,0.95,-0.75,0,0.95,3,7,0,7,1,"psychoed",68
"4301","subREX_49","see raw data",2145382,"route 2",29,2174664,0.95,37,38,37,"psychoed",15705,3,10000,6,0.55,65,1,177.222222222222,"rew-eff","psychoed","14:35:07",1136057,88,49,3,0.4,0.55,0.95,-0.4,0,0.95,3,6,0,6,2,"psychoed",68
"4302","subREX_49","see raw data",1021546,"route 2",29,1035752,0.95,39,38,37,"baseline",2232,3,10000,6,0.55,65,1,139.342105263158,"rew-eff","psychoed","14:35:07",1136057,88,49,3,0.4,0.55,0.95,-0.4,0,0.95,3,6,0,6,1,"psychoed",68
"4303","subREX_49","see raw data",1035752,"route 1",33,1047611,0.35,24,39,65,"baseline",1866,6,10000,4,0.95,24,1,133.217391304348,"rew-eff","psychoed","14:35:07",1136057,88,49,2,0.6,0.35,0.95,-0.6,0,0.95,4,6,0,6,1,"psychoed",68
"4304","subREX_49","see raw data",2174664,"route 1",33,2200397,0.35,25,39,65,"psychoed",14773,6,10000,4,0.95,24,1,171.375,"rew-eff","psychoed","14:35:07",1136057,88,49,2,0.6,0.35,0.95,-0.6,0,0.95,4,6,0,6,2,"psychoed",68
"4305","subREX_49","see raw data",1047611,"route 1",39,1064883,0.75,52,40,14,"baseline",2515,4,10000,6,0.2,51,1,158.411764705882,"rew-eff","psychoed","14:35:07",1136057,88,49,2,0.55,0.75,0.2,0.55,1,0.75,6,4,1,6,1,"psychoed",68
"4306","subREX_49","see raw data",2200397,"route 1",39,2217102,0.75,52,40,14,"psychoed",1732,4,10000,6,0.2,51,1,162.627450980392,"rew-eff","psychoed","14:35:07",1136057,88,49,2,0.55,0.75,0.2,0.55,1,0.75,6,4,1,6,2,"psychoed",68
"4307","subREX_49","see raw data",2217102,"route 1",43,2233825,0.75,51,41,65,"psychoed",2365,6,10000,4,0.95,51,1,151.862745098039,"rew-eff","psychoed","14:35:07",1136057,88,49,2,0.2,0.75,0.95,-0.2,0,0.95,4,6,0,6,2,"psychoed",68
"4308","subREX_49","see raw data",1064883,"route 1",43,1081106,0.75,51,41,65,"baseline",2047,6,10000,4,0.95,51,1,146.26,"rew-eff","psychoed","14:35:07",1136057,88,49,2,0.2,0.75,0.95,-0.2,0,0.95,4,6,0,6,1,"psychoed",68
"4309","subREX_49","see raw data",1081106,"route 2",50,1096096,0.2,38,42,37,"baseline",3430,7,10000,5,0.55,14,1,131.5,"rew-eff","psychoed","14:35:07",1136057,88,49,2,0.35,0.55,0.2,0.35,1,0.55,7,5,1,7,1,"psychoed",68
"4310","subREX_49","see raw data",2233825,"route 2",50,2248465,0.2,37,42,37,"psychoed",2681,7,10000,5,0.55,14,1,143.162162162162,"rew-eff","psychoed","14:35:07",1136057,88,49,2,0.35,0.55,0.2,0.35,1,0.55,7,5,1,7,2,"psychoed",68
"4311","subREX_49","see raw data",1096096,"route 1",56,1108770,0.35,25,43,65,"baseline",2698,7,10000,6,0.95,24,1,135.958333333333,"rew-eff","psychoed","14:35:07",1136057,88,49,1,0.6,0.35,0.95,-0.6,0,0.95,6,7,0,7,1,"psychoed",68
"4312","subREX_49","see raw data",2248465,"route 1",56,2273582,0.35,25,43,65,"psychoed",14940,7,10000,6,0.95,24,1,147.041666666667,"rew-eff","psychoed","14:35:07",1136057,88,49,1,0.6,0.35,0.95,-0.6,0,0.95,6,7,0,7,2,"psychoed",68
"4313","subREX_50","see raw data",0,"route 1",7,3999646,0.95,52,0,19,"planning",3982,3,10000,7,0.35,52,1,150.615384615385,"rew-eff","planning","13:28:00",0,88,50,4,0.6,0.95,0.35,0.6,1,0.95,7,3,1,7,2,"planning",55
"4314","subREX_50","see raw data",3036039,"route 2",3,3051170,0.95,20,0,19,"baseline",4566,3,10000,7,0.35,52,1,171.894736842105,"rew-eff","planning","13:28:00",0,88,50,4,0.6,0.35,0.95,-0.6,0,0.95,3,7,0,7,1,"planning",55
"4315","subREX_50","see raw data",3051170,"route 1",10,3070967,0.95,52,1,41,"baseline",5049,4,10000,7,0.75,52,1,149.980769230769,"rew-eff","planning","13:28:00",0,88,50,3,0.2,0.95,0.75,0.2,1,0.95,7,4,1,7,1,"planning",55
"4316","subREX_50","see raw data",3999646,"route 2",11,4016794,0.95,41,1,41,"planning",3200,4,10000,7,0.75,52,1,167.048780487805,"rew-eff","planning","13:28:00",0,88,50,3,0.2,0.75,0.95,-0.2,0,0.95,4,7,0,7,2,"planning",55
"4317","subREX_50","see raw data",4016794,"route 2",17,4031308,0.2,31,2,30,"planning",2968,6,10000,4,0.55,11,1,154.966666666667,"rew-eff","planning","13:28:00",0,88,50,2,0.35,0.55,0.2,0.35,1,0.55,6,4,1,6,2,"planning",55
"4318","subREX_50","see raw data",3070967,"route 1",14,3085383,0.2,12,2,30,"baseline",5649,6,10000,4,0.55,11,1,151.454545454545,"rew-eff","planning","13:28:00",0,88,50,2,0.35,0.2,0.55,-0.35,0,0.55,4,6,0,6,1,"planning",55
"4319","subREX_50","see raw data",3085383,"route 2",18,3098764,0.75,12,3,11,"baseline",4633,4,10000,5,0.2,41,1,151.454545454545,"rew-eff","planning","13:28:00",0,88,50,1,0.55,0.2,0.75,-0.55,0,0.75,4,5,0,5,1,"planning",55
"4320","subREX_50","see raw data",4031308,"route 2",21,4043657,0.75,11,3,11,"planning",3583,4,10000,5,0.2,41,1,151.363636363636,"rew-eff","planning","13:28:00",0,88,50,1,0.55,0.2,0.75,-0.55,0,0.75,4,5,0,5,2,"planning",55
"4321","subREX_50","see raw data",4043657,"route 1",26,4059938,0.75,42,4,52,"planning",3133,7,10000,5,0.95,41,1,149.975609756098,"rew-eff","planning","13:28:00",0,88,50,2,0.2,0.75,0.95,-0.2,0,0.95,5,7,0,7,2,"planning",55
"4322","subREX_50","see raw data",3098764,"route 1",23,3117911,0.75,42,4,52,"baseline",5982,7,10000,5,0.95,41,1,151.609756097561,"rew-eff","planning","13:28:00",0,88,50,2,0.2,0.75,0.95,-0.2,0,0.95,5,7,0,7,1,"planning",55
"4323","subREX_50","see raw data",3117911,"route 1",29,3137409,0.95,52,5,30,"baseline",5149,3,10000,6,0.55,52,1,141.326923076923,"rew-eff","planning","13:28:00",0,88,50,3,0.4,0.95,0.55,0.4,1,0.95,6,3,1,6,1,"planning",55
"4324","subREX_50","see raw data",4059938,"route 1",32,4078236,0.95,53,5,30,"planning",3549,3,10000,6,0.55,52,1,144.865384615385,"rew-eff","planning","13:28:00",0,88,50,3,0.4,0.95,0.55,0.4,1,0.95,6,3,1,6,2,"planning",55
"4325","subREX_50","see raw data",3137409,"route 1",33,3152457,0.55,30,6,41,"baseline",3649,6,10000,4,0.75,30,1,151.068965517241,"rew-eff","planning","13:28:00",0,88,50,2,0.2,0.55,0.75,-0.2,0,0.75,4,6,0,6,1,"planning",55
"4326","subREX_50","see raw data",4078236,"route 2",38,4095100,0.55,41,6,41,"planning",3499,6,10000,4,0.75,30,1,159.731707317073,"rew-eff","planning","13:28:00",0,88,50,2,0.2,0.75,0.55,0.2,1,0.75,6,4,1,6,2,"planning",55
"4327","subREX_50","see raw data",4095100,"route 2",44,4113248,0.2,52,7,52,"planning",3383,6,10000,3,0.95,11,1,149,"rew-eff","planning","13:28:00",0,88,50,3,0.75,0.95,0.2,0.75,1,0.95,6,3,1,6,2,"planning",55
"4328","subREX_50","see raw data",3152457,"route 1",36,3165522,0.2,11,7,52,"baseline",3284,6,10000,3,0.95,11,1,174.090909090909,"rew-eff","planning","13:28:00",0,88,50,3,0.75,0.2,0.95,-0.75,0,0.95,3,6,0,6,1,"planning",55
"4329","subREX_50","see raw data",4113248,"route 2",49,4130179,0.2,20,8,19,"planning",6532,5,10000,4,0.35,11,1,178.894736842105,"rew-eff","planning","13:28:00",0,88,50,1,0.15,0.35,0.2,0.15,1,0.35,5,4,1,5,2,"planning",55
"4330","subREX_50","see raw data",3165522,"route 2",41,3178570,0.2,19,8,19,"baseline",3099,5,10000,4,0.35,11,1,155.157894736842,"rew-eff","planning","13:28:00",0,88,50,1,0.15,0.35,0.2,0.15,1,0.35,5,4,1,5,1,"planning",55
"4331","subREX_50","see raw data",3178570,"route 1",47,3196851,0.95,53,9,19,"baseline",3900,3,10000,6,0.35,52,1,141,"rew-eff","planning","13:28:00",0,88,50,3,0.6,0.95,0.35,0.6,1,0.95,6,3,1,6,1,"planning",55
"4332","subREX_50","see raw data",4130179,"route 2",52,4142144,0.95,20,9,19,"planning",1599,3,10000,6,0.35,52,1,169.263157894737,"rew-eff","planning","13:28:00",0,88,50,3,0.6,0.35,0.95,-0.6,0,0.95,3,6,0,6,2,"planning",55
"4333","subREX_50","see raw data",4142144,"route 1",56,4154726,0.35,19,10,11,"planning",2416,3,10000,4,0.2,19,1,172.789473684211,"rew-eff","planning","13:28:00",0,88,50,1,0.15,0.35,0.2,0.15,1,0.35,4,3,1,4,2,"planning",55
"4334","subREX_50","see raw data",3196851,"route 1",51,3210317,0.35,19,10,11,"baseline",3715,3,10000,4,0.2,19,1,147.315789473684,"rew-eff","planning","13:28:00",0,88,50,1,0.15,0.35,0.2,0.15,1,0.35,4,3,1,4,1,"planning",55
"4335","subREX_50","see raw data",4175523,"route 2",7,4190754,0.55,41,11,41,"planning",2050,7,10000,5,0.75,30,1,151.19512195122,"rew-eff","planning","13:28:00",0,88,50,2,0.2,0.75,0.55,0.2,1,0.75,7,5,1,7,2,"planning",55
"4336","subREX_50","see raw data",3238213,"route 2",7,3255477,0.55,41,11,41,"baseline",4700,7,10000,5,0.75,30,1,137.414634146341,"rew-eff","planning","13:28:00",0,88,50,2,0.2,0.75,0.55,0.2,1,0.75,7,5,1,7,1,"planning",55
"4337","subREX_50","see raw data",3255477,"route 2",13,3272775,0.2,42,12,41,"baseline",4149,6,10000,4,0.75,11,1,150.365853658537,"rew-eff","planning","13:28:00",0,88,50,2,0.55,0.75,0.2,0.55,1,0.75,6,4,1,6,1,"planning",55
"4338","subREX_50","see raw data",4190754,"route 2",13,4206486,0.2,42,12,41,"planning",2550,6,10000,4,0.75,11,1,151.585365853659,"rew-eff","planning","13:28:00",0,88,50,2,0.55,0.75,0.2,0.55,1,0.75,6,4,1,6,2,"planning",55
"4339","subREX_50","see raw data",3272775,"route 1",16,3285556,0.35,19,13,52,"baseline",2816,5,10000,3,0.95,19,1,162.944444444444,"rew-eff","planning","13:28:00",0,88,50,2,0.6,0.35,0.95,-0.6,0,0.95,3,5,0,5,1,"planning",55
"4340","subREX_50","see raw data",4206486,"route 1",16,4218451,0.35,20,13,52,"planning",2016,5,10000,3,0.95,19,1,157.842105263158,"rew-eff","planning","13:28:00",0,88,50,2,0.6,0.35,0.95,-0.6,0,0.95,3,5,0,5,2,"planning",55
"4341","subREX_50","see raw data",4218451,"route 2",24,4229166,0.95,12,14,11,"planning",1901,8,10000,1,0.2,52,1,148.583333333333,"rew-eff","planning","13:28:00",0,88,50,7,0.75,0.2,0.95,-0.75,0,0.95,8,1,1,8,2,"planning",55
"4342","subREX_50","see raw data",3285556,"route 2",24,3297554,0.95,11,14,11,"baseline",2634,8,10000,1,0.2,52,1,154.636363636364,"rew-eff","planning","13:28:00",0,88,50,7,0.75,0.2,0.95,-0.75,0,0.95,8,1,1,8,1,"planning",55
"4343","subREX_50","see raw data",3297554,"route 2",27,3310353,0.75,20,15,19,"baseline",2850,3,10000,4,0.35,41,1,151.736842105263,"rew-eff","planning","13:28:00",0,88,50,1,0.4,0.35,0.75,-0.4,0,0.75,3,4,0,4,1,"planning",55
"4344","subREX_50","see raw data",4229166,"route 1",28,4244164,0.75,41,15,19,"planning",1833,3,10000,4,0.35,41,1,154,"rew-eff","planning","13:28:00",0,88,50,1,0.4,0.75,0.35,0.4,1,0.75,4,3,1,4,2,"planning",55
"4345","subREX_50","see raw data",3310353,"route 2",32,3322451,0.55,12,16,11,"baseline",3334,5,10000,6,0.2,30,1,162.090909090909,"rew-eff","planning","13:28:00",0,88,50,1,0.35,0.2,0.55,-0.35,0,0.55,5,6,0,6,1,"planning",55
"4346","subREX_50","see raw data",4244164,"route 1",34,4258029,0.55,31,16,11,"planning",2317,5,10000,6,0.2,30,1,152.2,"rew-eff","planning","13:28:00",0,88,50,1,0.35,0.55,0.2,0.35,1,0.55,6,5,1,6,2,"planning",55
"4347","subREX_50","see raw data",3322451,"route 2",35,3334150,0.95,11,17,11,"baseline",2950,3,10000,5,0.2,52,1,166.7,"rew-eff","planning","13:28:00",0,88,50,2,0.75,0.2,0.95,-0.75,0,0.95,3,5,0,5,1,"planning",55
"4348","subREX_50","see raw data",4258029,"route 1",39,4276077,0.95,53,17,11,"planning",3484,3,10000,5,0.2,52,1,144.865384615385,"rew-eff","planning","13:28:00",0,88,50,2,0.75,0.95,0.2,0.75,1,0.95,5,3,1,5,2,"planning",55
"4349","subREX_50","see raw data",3334150,"route 2",39,3345949,0.95,20,18,19,"baseline",1834,4,10000,5,0.35,52,1,163.105263157895,"rew-eff","planning","13:28:00",0,88,50,1,0.6,0.35,0.95,-0.6,0,0.95,4,5,0,5,1,"planning",55
"4350","subREX_50","see raw data",4276077,"route 1",44,4292791,0.95,52,18,19,"planning",2534,4,10000,5,0.35,52,1,137.480769230769,"rew-eff","planning","13:28:00",0,88,50,1,0.6,0.95,0.35,0.6,1,0.95,5,4,1,5,2,"planning",55
"4351","subREX_50","see raw data",4292791,"route 1",49,4310239,0.95,52,19,11,"planning",3282,3,10000,5,0.2,52,1,140.509803921569,"rew-eff","planning","13:28:00",0,88,50,2,0.75,0.95,0.2,0.75,1,0.95,5,3,1,5,2,"planning",55
"4352","subREX_50","see raw data",3345949,"route 2",42,3356897,0.95,11,19,11,"baseline",2216,3,10000,5,0.2,52,1,168.181818181818,"rew-eff","planning","13:28:00",0,88,50,2,0.75,0.2,0.95,-0.75,0,0.95,3,5,0,5,1,"planning",55
"4353","subREX_50","see raw data",4310239,"route 2",53,4324387,0.95,31,20,30,"planning",2399,4,10000,7,0.55,52,1,156.633333333333,"rew-eff","planning","13:28:00",0,88,50,3,0.4,0.55,0.95,-0.4,0,0.95,4,7,0,7,2,"planning",55
"4354","subREX_50","see raw data",3356897,"route 1",49,3375962,0.95,53,20,30,"baseline",4683,4,10000,7,0.55,52,1,141.980769230769,"rew-eff","planning","13:28:00",0,88,50,3,0.4,0.95,0.55,0.4,1,0.95,7,4,1,7,1,"planning",55
"4355","subREX_50","see raw data",4324387,"route 1",60,4339385,0.75,41,21,11,"planning",1567,6,10000,7,0.2,41,1,141.024390243902,"rew-eff","planning","13:28:00",0,88,50,1,0.55,0.75,0.2,0.55,1,0.75,7,6,1,7,2,"planning",55
"4356","subREX_50","see raw data",3375962,"route 2",55,3388160,0.75,11,21,11,"baseline",3666,6,10000,7,0.2,41,1,160,"rew-eff","planning","13:28:00",0,88,50,1,0.55,0.2,0.75,-0.55,0,0.75,6,7,0,7,1,"planning",55
"4357","subREX_50","see raw data",4362699,"route 2",3,4377947,0.95,31,22,30,"planning",3683,3,10000,4,0.55,52,1,149.466666666667,"rew-eff","planning","13:28:00",0,88,50,1,0.4,0.55,0.95,-0.4,0,0.95,3,4,0,4,2,"planning",55
"4358","subREX_50","see raw data",3407774,"route 2",3,3421821,0.95,31,22,30,"baseline",2099,3,10000,4,0.55,52,1,162.766666666667,"rew-eff","planning","13:28:00",0,88,50,1,0.4,0.55,0.95,-0.4,0,0.95,3,4,0,4,1,"planning",55
"4359","subREX_50","see raw data",3421821,"route 1",7,3432803,0.2,11,23,52,"baseline",2434,6,10000,4,0.95,11,1,156.7,"rew-eff","planning","13:28:00",0,88,50,2,0.75,0.2,0.95,-0.75,0,0.95,4,6,0,6,1,"planning",55
"4360","subREX_50","see raw data",4377947,"route 2",9,4395661,0.2,52,23,52,"planning",2533,6,10000,4,0.95,11,1,156.711538461538,"rew-eff","planning","13:28:00",0,88,50,2,0.75,0.95,0.2,0.75,1,0.95,6,4,1,6,2,"planning",55
"4361","subREX_50","see raw data",4395661,"route 2",16,4409726,0.35,30,24,30,"planning",2133,7,10000,3,0.55,19,1,164.931034482759,"rew-eff","planning","13:28:00",0,88,50,4,0.2,0.55,0.35,0.2,1,0.55,7,3,1,7,2,"planning",55
"4362","subREX_50","see raw data",3432803,"route 2",14,3446386,0.35,31,24,30,"baseline",2200,7,10000,3,0.55,19,1,150,"rew-eff","planning","13:28:00",0,88,50,4,0.2,0.55,0.35,0.2,1,0.55,7,3,1,7,1,"planning",55
"4363","subREX_50","see raw data",3446386,"route 1",21,3460617,0.35,20,25,11,"baseline",3648,6,10000,7,0.2,19,1,178.894736842105,"rew-eff","planning","13:28:00",0,88,50,1,0.15,0.35,0.2,0.15,1,0.35,7,6,1,7,1,"planning",55
"4364","subREX_50","see raw data",4409726,"route 1",23,4422157,0.35,19,25,11,"planning",2282,6,10000,7,0.2,19,1,173.166666666667,"rew-eff","planning","13:28:00",0,88,50,1,0.15,0.35,0.2,0.15,1,0.35,7,6,1,7,2,"planning",55
"4365","subREX_50","see raw data",3460617,"route 1",25,3472665,0.2,11,26,41,"baseline",3483,6,10000,4,0.75,11,1,171.7,"rew-eff","planning","13:28:00",0,88,50,2,0.55,0.2,0.75,-0.55,0,0.75,4,6,0,6,1,"planning",55
"4366","subREX_50","see raw data",4422157,"route 2",29,4437889,0.2,41,26,41,"planning",1784,6,10000,4,0.75,11,1,170.292682926829,"rew-eff","planning","13:28:00",0,88,50,2,0.55,0.75,0.2,0.55,1,0.75,6,4,1,6,2,"planning",55
"4367","subREX_50","see raw data",4437889,"route 1",37,4448820,0.2,11,27,52,"planning",2166,1,10000,8,0.95,11,1,172.727272727273,"rew-eff","planning","13:28:00",0,88,50,7,0.75,0.2,0.95,-0.75,0,0.95,8,1,1,8,2,"planning",55
"4368","subREX_50","see raw data",3472665,"route 1",33,3486480,0.2,11,27,52,"baseline",5233,1,10000,8,0.95,11,1,166.545454545455,"rew-eff","planning","13:28:00",0,88,50,7,0.75,0.2,0.95,-0.75,0,0.95,8,1,1,8,1,"planning",55
"4369","subREX_50","see raw data",4448820,"route 1",44,4464285,0.75,42,28,19,"planning",2483,6,10000,7,0.35,41,1,145.926829268293,"rew-eff","planning","13:28:00",0,88,50,1,0.4,0.75,0.35,0.4,1,0.75,7,6,1,7,2,"planning",55
"4370","subREX_50","see raw data",3486480,"route 2",39,3499278,0.75,19,28,19,"baseline",2633,6,10000,7,0.35,41,1,168.5,"rew-eff","planning","13:28:00",0,88,50,1,0.4,0.35,0.75,-0.4,0,0.75,6,7,0,7,1,"planning",55
"4371","subREX_50","see raw data",4464285,"route 1",47,4478134,0.35,19,29,52,"planning",4300,4,10000,3,0.95,19,1,146.222222222222,"rew-eff","planning","13:28:00",0,88,50,1,0.6,0.35,0.95,-0.6,0,0.95,3,4,0,4,2,"planning",55
"4372","subREX_50","see raw data",3499278,"route 1",42,3512077,0.35,19,29,52,"baseline",2234,4,10000,3,0.95,19,1,195.526315789474,"rew-eff","planning","13:28:00",0,88,50,1,0.6,0.35,0.95,-0.6,0,0.95,3,4,0,4,1,"planning",55
"4373","subREX_50","see raw data",3512077,"route 1",48,3525824,0.35,19,30,11,"baseline",3583,5,10000,6,0.2,19,1,179.736842105263,"rew-eff","planning","13:28:00",0,88,50,1,0.15,0.35,0.2,0.15,1,0.35,6,5,1,6,1,"planning",55
"4374","subREX_50","see raw data",4478134,"route 1",53,4490899,0.35,19,30,11,"planning",2816,5,10000,6,0.2,19,1,164.052631578947,"rew-eff","planning","13:28:00",0,88,50,1,0.15,0.35,0.2,0.15,1,0.35,6,5,1,6,2,"planning",55
"4375","subREX_50","see raw data",4490899,"route 2",58,4504614,0.2,30,31,30,"planning",2350,5,10000,3,0.55,11,1,148.862068965517,"rew-eff","planning","13:28:00",0,88,50,2,0.35,0.55,0.2,0.35,1,0.55,5,3,1,5,2,"planning",55
"4376","subREX_50","see raw data",3525824,"route 2",53,3541140,0.2,30,31,30,"baseline",2933,5,10000,3,0.55,11,1,179.433333333333,"rew-eff","planning","13:28:00",0,88,50,2,0.35,0.55,0.2,0.35,1,0.55,5,3,1,5,1,"planning",55
"4377","subREX_50","see raw data",4504614,"route 2",61,4515479,0.95,11,32,11,"planning",2100,3,10000,7,0.2,52,1,163.3,"rew-eff","planning","13:28:00",0,88,50,4,0.75,0.2,0.95,-0.75,0,0.95,3,7,0,7,2,"planning",55
"4378","subREX_50","see raw data",3541140,"route 1",60,3558654,0.95,53,32,11,"baseline",3367,3,10000,7,0.2,52,1,141.653846153846,"rew-eff","planning","13:28:00",0,88,50,4,0.75,0.95,0.2,0.75,1,0.95,7,3,1,7,1,"planning",55
"4379","subREX_50","see raw data",4542675,"route 2",7,4557740,0.2,41,33,41,"planning",2083,7,10000,6,0.75,11,1,141.25,"rew-eff","planning","13:28:00",0,88,50,1,0.55,0.75,0.2,0.55,1,0.75,7,6,1,7,2,"planning",55
"4380","subREX_50","see raw data",3570702,"route 1",6,3589967,0.2,11,33,41,"baseline",10115,7,10000,6,0.75,11,1,178.818181818182,"rew-eff","planning","13:28:00",0,88,50,1,0.55,0.2,0.75,-0.55,0,0.75,6,7,0,7,1,"planning",55
"4381","subREX_50","see raw data",4557740,"route 2",12,4570838,0.35,31,34,30,"planning",1533,5,10000,4,0.55,19,1,153.3,"rew-eff","planning","13:28:00",0,88,50,1,0.2,0.55,0.35,0.2,1,0.55,5,4,1,5,2,"planning",55
"4382","subREX_50","see raw data",3589967,"route 2",11,3612630,0.35,30,34,30,"baseline",11132,5,10000,4,0.55,19,1,156.6,"rew-eff","planning","13:28:00",0,88,50,1,0.2,0.55,0.35,0.2,1,0.55,5,4,1,5,1,"planning",55
"4383","subREX_50","see raw data",4570838,"route 2",17,4588603,0.55,52,35,52,"planning",3199,5,10000,4,0.95,30,1,146.352941176471,"rew-eff","planning","13:28:00",0,88,50,1,0.4,0.95,0.55,0.4,1,0.95,5,4,1,5,2,"planning",55
"4384","subREX_50","see raw data",3612630,"route 1",15,3630745,0.55,30,35,52,"baseline",6115,5,10000,4,0.95,30,1,169.466666666667,"rew-eff","planning","13:28:00",0,88,50,1,0.4,0.55,0.95,-0.4,0,0.95,4,5,0,5,1,"planning",55
"4385","subREX_50","see raw data",4588603,"route 1",24,4601801,0.55,31,36,19,"planning",1616,4,10000,7,0.35,30,1,153.3,"rew-eff","planning","13:28:00",0,88,50,3,0.2,0.55,0.35,0.2,1,0.55,7,4,1,7,2,"planning",55
"4386","subREX_50","see raw data",3630745,"route 1",22,3682054,0.55,30,36,19,"baseline",38945,4,10000,7,0.35,30,1,147.2,"rew-eff","planning","13:28:00",0,88,50,3,0.2,0.55,0.35,0.2,1,0.55,7,4,1,7,1,"planning",55
"4387","subREX_50","see raw data",3682054,"route 1",25,3704635,0.2,11,37,52,"baseline",13615,7,10000,3,0.95,11,1,178.818181818182,"rew-eff","planning","13:28:00",0,88,50,4,0.75,0.2,0.95,-0.75,0,0.95,3,7,0,7,1,"planning",55
"4388","subREX_50","see raw data",4601801,"route 2",31,4619915,0.2,53,37,52,"planning",3549,7,10000,3,0.95,11,1,147.403846153846,"rew-eff","planning","13:28:00",0,88,50,4,0.75,0.95,0.2,0.75,1,0.95,7,3,1,7,2,"planning",55
"4389","subREX_50","see raw data",4619915,"route 1",37,4636130,0.95,52,38,30,"planning",2016,3,10000,6,0.55,52,1,142.288461538462,"rew-eff","planning","13:28:00",0,88,50,3,0.4,0.95,0.55,0.4,1,0.95,6,3,1,6,2,"planning",55
"4390","subREX_50","see raw data",3704635,"route 1",31,3727731,0.95,52,38,30,"baseline",8516,3,10000,6,0.55,52,1,148.673076923077,"rew-eff","planning","13:28:00",0,88,50,3,0.4,0.95,0.55,0.4,1,0.95,6,3,1,6,1,"planning",55
"4391","subREX_50","see raw data",3727731,"route 1",35,3743113,0.35,19,39,52,"baseline",5399,6,10000,4,0.95,19,1,153.722222222222,"rew-eff","planning","13:28:00",0,88,50,2,0.6,0.35,0.95,-0.6,0,0.95,4,6,0,6,1,"planning",55
"4392","subREX_50","see raw data",4636130,"route 1",41,4648045,0.35,19,39,52,"planning",2166,6,10000,4,0.95,19,1,146.277777777778,"rew-eff","planning","13:28:00",0,88,50,2,0.6,0.35,0.95,-0.6,0,0.95,4,6,0,6,2,"planning",55
"4393","subREX_50","see raw data",3743113,"route 1",41,3761761,0.75,41,40,11,"baseline",5251,4,10000,6,0.2,41,1,159.341463414634,"rew-eff","planning","13:28:00",0,88,50,2,0.55,0.75,0.2,0.55,1,0.75,6,4,1,6,1,"planning",55
