"","uid","choiceRT","trialEndTime","effortTimeLimit","trialEffortPropMax1","trialReward2","pressTimes","trialReward1","trialNo","trialEffortPropMax2","coinsRunningTotal","trialEffort2","trialSuccess","trialStartTime","condition","pressCount","choice","trialEffort1","meanPressLag","studyStartTime","nTrials","ID","deltaReward","deltaEffort","effortChosen","effortUnchosen","deltaEffortSigned","higherEffChosen","highEffortOption","rewardChosen","rewardUnchosen","higherRewChosen","highRewardOption","taskNo","group","maxPressCount"
"1632","subRE2_19",8751,821024,10000,0.2,6,"see raw data",4,23,0.95,10,55,1,797056,"baseline",56,"route 2",12,152.436363636364,"11:28:58",88,19,2,0.75,0.95,0.2,0.75,1,0.95,6,4,1,6,1,"control",58
"1633","subRE2_19",2984,835992,10000,0.35,7,"see raw data",3,24,0.55,17,32,1,821024,"baseline",32,"route 2",20,166.129032258065,"11:28:58",88,19,4,0.2,0.55,0.35,0.2,1,0.55,7,3,1,7,1,"control",58
"1634","subRE2_19",2001,1918606,10000,0.35,7,"see raw data",3,24,0.55,17,32,1,1904821,"control",32,"route 2",20,165.09375,"11:28:58",88,19,4,0.2,0.55,0.35,0.2,1,0.55,7,3,1,7,2,"control",58
"1635","subRE2_19",2267,1930873,10000,0.35,6,"see raw data",7,25,0.2,24,12,1,1918606,"control",21,"route 1",20,169.15,"11:28:58",88,19,1,0.15,0.35,0.2,0.15,1,0.35,7,6,1,7,2,"control",58
"1636","subRE2_19",4150,850109,10000,0.35,6,"see raw data",7,25,0.2,24,12,1,835992,"baseline",20,"route 1",20,166.65,"11:28:58",88,19,1,0.15,0.35,0.2,0.15,1,0.35,7,6,1,7,1,"control",58
"1637","subRE2_19",4084,868160,10000,0.2,6,"see raw data",4,26,0.75,30,44,1,850109,"baseline",45,"route 2",12,166.295454545455,"11:28:58",88,19,2,0.55,0.75,0.2,0.55,1,0.75,6,4,1,6,1,"control",58
"1638","subRE2_19",1950,1947191,10000,0.2,6,"see raw data",4,26,0.75,30,44,1,1930873,"control",44,"route 2",12,175.604651162791,"11:28:58",88,19,2,0.55,0.75,0.2,0.55,1,0.75,6,4,1,6,2,"control",58
"1639","subRE2_19",2384,1957942,10000,0.2,1,"see raw data",8,27,0.95,38,55,1,1947191,"control",12,"route 1",12,154.166666666667,"11:28:58",88,19,7,0.75,0.2,0.95,-0.75,0,0.95,8,1,1,8,2,"control",58
"1640","subRE2_19",5750,882661,10000,0.2,1,"see raw data",8,27,0.95,38,55,1,868160,"baseline",12,"route 1",12,165.090909090909,"11:28:58",88,19,7,0.75,0.2,0.95,-0.75,0,0.95,8,1,1,8,1,"control",58
"1641","subRE2_19",2134,1973475,10000,0.75,6,"see raw data",7,28,0.35,45,20,1,1957942,"control",45,"route 1",44,153.688888888889,"11:28:58",88,19,1,0.4,0.75,0.35,0.4,1,0.75,7,6,1,7,2,"control",58
"1642","subRE2_19",3384,899796,10000,0.75,6,"see raw data",7,28,0.35,45,20,1,882661,"baseline",44,"route 1",44,163.953488372093,"11:28:58",88,19,1,0.4,0.75,0.35,0.4,1,0.75,7,6,1,7,1,"control",58
"1643","subRE2_19",2700,1991560,10000,0.35,4,"see raw data",3,29,0.95,49,55,1,1973475,"control",56,"route 2",20,162.127272727273,"11:28:58",88,19,1,0.6,0.95,0.35,0.6,1,0.95,4,3,1,4,2,"control",58
"1644","subRE2_19",2784,917330,10000,0.35,4,"see raw data",3,29,0.95,49,55,1,899796,"baseline",55,"route 2",20,149.090909090909,"11:28:58",88,19,1,0.6,0.95,0.35,0.6,1,0.95,4,3,1,4,1,"control",58
"1645","subRE2_19",2433,929747,10000,0.35,5,"see raw data",6,30,0.2,55,12,1,917330,"baseline",21,"route 1",20,159.15,"11:28:58",88,19,1,0.15,0.35,0.2,0.15,1,0.35,6,5,1,6,1,"control",58
"1646","subRE2_19",3717,2004661,10000,0.35,5,"see raw data",6,30,0.2,55,12,1,1991560,"control",20,"route 1",20,140.85,"11:28:58",88,19,1,0.15,0.35,0.2,0.15,1,0.35,6,5,1,6,2,"control",58
"1647","subRE2_19",2750,944482,10000,0.2,5,"see raw data",3,31,0.55,60,32,1,929747,"baseline",33,"route 2",12,165.125,"11:28:58",88,19,2,0.35,0.55,0.2,0.35,1,0.55,5,3,1,5,1,"control",58
"1648","subRE2_19",2634,2019045,10000,0.2,5,"see raw data",3,31,0.55,60,32,1,2004661,"control",32,"route 2",12,162.870967741935,"11:28:58",88,19,2,0.35,0.55,0.2,0.35,1,0.55,5,3,1,5,2,"control",58
"1649","subRE2_19",1967,961416,10000,0.95,3,"see raw data",7,32,0.2,67,12,1,944482,"baseline",55,"route 1",55,154.545454545455,"11:28:58",88,19,4,0.75,0.95,0.2,0.75,1,0.95,7,3,1,7,1,"control",58
"1650","subRE2_19",2017,2036229,10000,0.95,3,"see raw data",7,32,0.2,67,12,1,2019045,"control",56,"route 1",55,154.854545454545,"11:28:58",88,19,4,0.75,0.95,0.2,0.75,1,0.95,7,3,1,7,2,"control",58
"1651","subRE2_19",2217,2076365,10000,0.2,7,"see raw data",6,33,0.75,7,44,1,2060397,"control",45,"route 2",12,159.477272727273,"11:28:58",88,19,1,0.55,0.75,0.2,0.55,1,0.75,7,6,1,7,2,"control",58
"1652","subRE2_19",3083,1106258,10000,0.2,7,"see raw data",6,33,0.75,7,44,1,1089974,"baseline",44,"route 2",12,150.363636363636,"11:28:58",88,19,1,0.55,0.75,0.2,0.55,1,0.75,7,6,1,7,1,"control",58
"1653","subRE2_19",1967,1119992,10000,0.35,5,"see raw data",4,34,0.55,12,32,1,1106258,"baseline",33,"route 2",20,159.875,"11:28:58",88,19,1,0.2,0.55,0.35,0.2,1,0.55,5,4,1,5,1,"control",58
"1654","subRE2_19",1884,2090232,10000,0.35,5,"see raw data",4,34,0.55,12,32,1,2076365,"control",32,"route 2",20,169.75,"11:28:58",88,19,1,0.2,0.55,0.35,0.2,1,0.55,5,4,1,5,2,"control",58
"1655","subRE2_19",1834,2107433,10000,0.55,5,"see raw data",4,35,0.95,17,55,1,2090232,"control",56,"route 2",32,159.690909090909,"11:28:58",88,19,1,0.4,0.95,0.55,0.4,1,0.95,5,4,1,5,2,"control",58
"1656","subRE2_19",2617,1137793,10000,0.55,5,"see raw data",4,35,0.95,17,55,1,1119992,"baseline",55,"route 2",32,158.648148148148,"11:28:58",88,19,1,0.4,0.95,0.55,0.4,1,0.95,5,4,1,5,1,"control",58
"1657","subRE2_19",2200,1151977,10000,0.55,4,"see raw data",7,36,0.35,24,20,1,1137793,"baseline",33,"route 1",32,167.1875,"11:28:58",88,19,3,0.2,0.55,0.35,0.2,1,0.55,7,4,1,7,1,"control",58
"1658","subRE2_19",1784,2121368,10000,0.55,4,"see raw data",7,36,0.35,24,20,1,2107433,"control",32,"route 1",32,171.516129032258,"11:28:58",88,19,3,0.2,0.55,0.35,0.2,1,0.55,7,4,1,7,2,"control",58
"1659","subRE2_19",2233,1169345,10000,0.2,7,"see raw data",3,37,0.95,31,55,1,1151977,"baseline",55,"route 2",12,154.545454545455,"11:28:58",88,19,4,0.75,0.95,0.2,0.75,1,0.95,7,3,1,7,1,"control",58
"1660","subRE2_19",11634,2148786,10000,0.2,7,"see raw data",3,37,0.95,31,55,1,2121368,"control",55,"route 2",12,167.272727272727,"11:28:58",88,19,4,0.75,0.95,0.2,0.75,1,0.95,7,3,1,7,2,"control",58
"1661","subRE2_19",2600,2166954,10000,0.95,3,"see raw data",6,38,0.55,37,32,1,2148786,"control",56,"route 1",55,165.178571428571,"11:28:58",88,19,3,0.4,0.95,0.55,0.4,1,0.95,6,3,1,6,2,"control",58
"1662","subRE2_19",3951,1188646,10000,0.95,3,"see raw data",6,38,0.55,37,32,1,1169345,"baseline",55,"route 1",55,159.709090909091,"11:28:58",88,19,3,0.4,0.95,0.55,0.4,1,0.95,6,3,1,6,1,"control",58
"1663","subRE2_19",2617,2185121,10000,0.35,6,"see raw data",4,39,0.95,43,55,1,2166954,"control",55,"route 2",20,164.236363636364,"11:28:58",88,19,2,0.6,0.95,0.35,0.6,1,0.95,6,4,1,6,2,"control",58
"1664","subRE2_19",3100,1207130,10000,0.35,6,"see raw data",4,39,0.95,43,55,1,1188646,"baseline",55,"route 2",20,160,"11:28:58",88,19,2,0.6,0.95,0.35,0.6,1,0.95,6,4,1,6,1,"control",58
"1665","subRE2_19",2850,2202155,10000,0.75,4,"see raw data",6,40,0.2,49,12,1,2185121,"control",45,"route 1",44,172.727272727273,"11:28:58",88,19,2,0.55,0.75,0.2,0.55,1,0.75,6,4,1,6,2,"control",58
"1666","subRE2_19",3200,1224065,10000,0.75,4,"see raw data",6,40,0.2,49,12,1,1207130,"baseline",45,"route 1",44,162.136363636364,"11:28:58",88,19,2,0.55,0.75,0.2,0.55,1,0.75,6,4,1,6,1,"control",58
"1667","subRE2_19",3750,1243183,10000,0.75,6,"see raw data",4,41,0.95,55,55,1,1224065,"baseline",56,"route 2",44,159.709090909091,"11:28:58",88,19,2,0.2,0.95,0.75,0.2,1,0.95,6,4,1,6,1,"control",58
"1668","subRE2_19",1718,2219240,10000,0.75,6,"see raw data",4,41,0.95,55,55,1,2202155,"control",55,"route 2",44,161.527272727273,"11:28:58",88,19,2,0.2,0.95,0.75,0.2,1,0.95,6,4,1,6,2,"control",58
"1669","subRE2_19",2034,2233441,10000,0.2,7,"see raw data",5,42,0.55,62,32,1,2219240,"control",32,"route 2",12,172.032258064516,"11:28:58",88,19,2,0.35,0.55,0.2,0.35,1,0.55,7,5,1,7,2,"control",58
"1670","subRE2_19",2667,1257834,10000,0.2,7,"see raw data",5,42,0.55,62,32,1,1243183,"baseline",32,"route 2",12,165.09375,"11:28:58",88,19,2,0.35,0.55,0.2,0.35,1,0.55,7,5,1,7,1,"control",58
"1671","subRE2_19",2034,2251442,10000,0.35,7,"see raw data",6,43,0.95,69,55,1,2233441,"control",55,"route 2",20,171.836363636364,"11:28:58",88,19,1,0.6,0.95,0.35,0.6,1,0.95,7,6,1,7,2,"control",58
"1672","subRE2_19",3800,1277218,10000,0.35,7,"see raw data",6,43,0.95,69,55,1,1257834,"baseline",56,"route 2",20,162.727272727273,"11:28:58",88,19,1,0.6,0.95,0.35,0.6,1,0.95,7,6,1,7,1,"control",58
"1673","subRE2_20",2448,1503474,10000,0.95,3,"see raw data",7,0,0.35,7,19,1,0,"planning",52,"route 1",52,178.254901960784,"11:28:59",88,20,4,0.6,0.95,0.35,0.6,1,0.95,7,3,1,7,2,"planning",55
"1674","subRE2_20",5761,540109,10000,0.95,3,"see raw data",7,0,0.35,7,19,1,518364,"baseline",52,"route 1",52,167.788461538462,"11:28:59",88,20,4,0.6,0.95,0.35,0.6,1,0.95,7,3,1,7,1,"planning",55
"1675","subRE2_20",3697,559374,10000,0.95,4,"see raw data",7,1,0.75,14,41,1,540109,"baseline",53,"route 1",52,157.884615384615,"11:28:59",88,20,3,0.2,0.95,0.75,0.2,1,0.95,7,4,1,7,1,"planning",55
"1676","subRE2_20",3264,1522323,10000,0.95,4,"see raw data",7,1,0.75,14,41,1,1503474,"planning",53,"route 1",52,158.981132075472,"11:28:59",88,20,3,0.2,0.95,0.75,0.2,1,0.95,7,4,1,7,2,"planning",55
"1677","subRE2_20",5528,577090,10000,0.2,6,"see raw data",4,2,0.55,20,30,1,559374,"baseline",30,"route 2",11,164.3,"11:28:59",88,20,2,0.35,0.55,0.2,0.35,1,0.55,6,4,1,6,1,"planning",55
"1678","subRE2_20",2081,1536976,10000,0.2,6,"see raw data",4,2,0.55,20,30,1,1522323,"planning",31,"route 2",11,178.733333333333,"11:28:59",88,20,2,0.35,0.55,0.2,0.35,1,0.55,6,4,1,6,2,"planning",55
"1679","subRE2_20",2847,1554010,10000,0.75,4,"see raw data",5,3,0.2,25,11,1,1536976,"planning",41,"route 1",41,174.634146341463,"11:28:59",88,20,1,0.55,0.75,0.2,0.55,1,0.75,5,4,1,5,2,"planning",55
"1680","subRE2_20",7210,593292,10000,0.75,4,"see raw data",5,3,0.2,24,11,1,577090,"baseline",12,"route 2",41,160.454545454545,"11:28:59",88,20,1,0.55,0.2,0.75,-0.55,0,0.75,4,5,0,5,1,"planning",55
"1681","subRE2_20",1831,1571427,10000,0.75,7,"see raw data",5,4,0.95,32,52,1,1554010,"planning",53,"route 2",41,163.634615384615,"11:28:59",88,20,2,0.2,0.95,0.75,0.2,1,0.95,7,5,1,7,2,"planning",55
"1682","subRE2_20",3647,612540,10000,0.75,7,"see raw data",5,4,0.95,31,52,1,593292,"baseline",52,"route 2",41,160.75,"11:28:59",88,20,2,0.2,0.95,0.75,0.2,1,0.95,7,5,1,7,1,"planning",55
"1683","subRE2_20",19781,1612839,10000,0.95,3,"see raw data",6,5,0.55,32,30,0,1571427,"planning",50,"route 1",52,173.326530612245,"11:28:59",88,20,3,0.4,0.95,0.55,0.4,1,0.95,6,3,1,6,2,"planning",55
"1684","subRE2_20",4030,632555,10000,0.95,3,"see raw data",6,5,0.55,37,30,1,612540,"baseline",53,"route 1",52,167.452830188679,"11:28:59",88,20,3,0.4,0.95,0.55,0.4,1,0.95,6,3,1,6,1,"planning",55
"1685","subRE2_20",2348,648890,10000,0.55,6,"see raw data",4,6,0.75,43,41,1,632555,"baseline",41,"route 2",30,167.317073170732,"11:28:59",88,20,2,0.2,0.75,0.55,0.2,1,0.75,6,4,1,6,1,"planning",55
"1686","subRE2_20",2498,1629123,10000,0.55,6,"see raw data",4,6,0.75,38,41,1,1612839,"planning",42,"route 2",30,162.547619047619,"11:28:59",88,20,2,0.2,0.75,0.55,0.2,1,0.75,6,4,1,6,2,"planning",55
"1687","subRE2_20",2314,667190,10000,0.2,6,"see raw data",3,7,0.95,49,52,1,648890,"baseline",53,"route 2",11,169.641509433962,"11:28:59",88,20,3,0.75,0.95,0.2,0.75,1,0.95,6,3,1,6,1,"planning",55
"1688","subRE2_20",2031,1646524,10000,0.2,6,"see raw data",3,7,0.95,44,52,1,1629123,"planning",52,"route 2",11,160.096153846154,"11:28:59",88,20,3,0.75,0.95,0.2,0.75,1,0.95,6,3,1,6,2,"planning",55
"1689","subRE2_20",3663,681243,10000,0.2,5,"see raw data",4,8,0.35,54,19,1,667190,"baseline",20,"route 2",11,169.157894736842,"11:28:59",88,20,1,0.15,0.35,0.2,0.15,1,0.35,5,4,1,5,1,"planning",55
"1690","subRE2_20",2248,1659362,10000,0.2,5,"see raw data",4,8,0.35,49,19,1,1646524,"planning",20,"route 2",11,169.157894736842,"11:28:59",88,20,1,0.15,0.35,0.2,0.15,1,0.35,5,4,1,5,2,"planning",55
"1691","subRE2_20",2148,698976,10000,0.95,3,"see raw data",6,9,0.35,60,19,1,681243,"baseline",52,"route 1",52,165.538461538462,"11:28:59",88,20,3,0.6,0.95,0.35,0.6,1,0.95,6,3,1,6,1,"planning",55
"1692","subRE2_20",1965,1677095,10000,0.95,3,"see raw data",6,9,0.35,55,19,1,1659362,"planning",53,"route 1",52,164.269230769231,"11:28:59",88,20,3,0.6,0.95,0.35,0.6,1,0.95,6,3,1,6,2,"planning",55
"1693","subRE2_20",3880,713829,10000,0.35,3,"see raw data",4,10,0.2,64,11,1,698976,"baseline",20,"route 1",19,174.421052631579,"11:28:59",88,20,1,0.15,0.35,0.2,0.15,1,0.35,4,3,1,4,1,"planning",55
"1694","subRE2_20",2149,1689400,10000,0.35,3,"see raw data",4,10,0.2,59,11,1,1677095,"planning",19,"route 1",19,169.157894736842,"11:28:59",88,20,1,0.15,0.35,0.2,0.15,1,0.35,4,3,1,4,2,"planning",55
"1695","subRE2_20",2298,767313,10000,0.55,7,"see raw data",5,11,0.75,7,41,1,750811,"baseline",41,"route 2",30,172.325,"11:28:59",88,20,2,0.2,0.75,0.55,0.2,1,0.75,7,5,1,7,1,"planning",55
"1696","subRE2_20",1798,1752558,10000,0.55,7,"see raw data",5,11,0.75,7,41,1,1736772,"planning",42,"route 2",30,164.487804878049,"11:28:59",88,20,2,0.2,0.75,0.55,0.2,1,0.75,7,5,1,7,2,"planning",55
"1697","subRE2_20",1998,783497,10000,0.2,6,"see raw data",4,12,0.75,13,41,1,767313,"baseline",41,"route 2",11,171.390243902439,"11:28:59",88,20,2,0.55,0.75,0.2,0.55,1,0.75,6,4,1,6,1,"planning",55
"1698","subRE2_20",1715,1768259,10000,0.2,6,"see raw data",4,12,0.75,13,41,1,1752558,"planning",42,"route 2",11,169.365853658537,"11:28:59",88,20,2,0.55,0.75,0.2,0.55,1,0.75,6,4,1,6,2,"planning",55
"1699","subRE2_20",1898,801380,10000,0.35,5,"see raw data",3,13,0.95,18,52,1,783497,"baseline",52,"route 2",19,169.384615384615,"11:28:59",88,20,2,0.6,0.95,0.35,0.6,1,0.95,5,3,1,5,1,"planning",55
"1700","subRE2_20",2032,1786592,10000,0.35,5,"see raw data",3,13,0.95,18,52,1,1768259,"planning",52,"route 2",19,175.666666666667,"11:28:59",88,20,2,0.6,0.95,0.35,0.6,1,0.95,5,3,1,5,2,"planning",55
"1701","subRE2_20",3164,813519,10000,0.95,8,"see raw data",1,14,0.2,26,11,1,801380,"baseline",11,"route 2",52,171,"11:28:59",88,20,7,0.75,0.2,0.95,-0.75,0,0.95,8,1,1,8,1,"planning",55
"1702","subRE2_20",3297,1798864,10000,0.95,8,"see raw data",1,14,0.2,26,11,1,1786592,"planning",12,"route 2",52,169.454545454545,"11:28:59",88,20,7,0.75,0.2,0.95,-0.75,0,0.95,8,1,1,8,2,"planning",55
"1703","subRE2_20",3630,1813068,10000,0.75,3,"see raw data",4,15,0.35,29,19,1,1798864,"planning",19,"route 2",41,174.833333333333,"11:28:59",88,20,1,0.4,0.35,0.75,-0.4,0,0.75,3,4,0,4,2,"planning",55
"1704","subRE2_20",5844,830153,10000,0.75,3,"see raw data",4,15,0.35,29,19,1,813519,"baseline",20,"route 2",41,170.894736842105,"11:28:59",88,20,1,0.4,0.35,0.75,-0.4,0,0.75,3,4,0,4,1,"planning",55
"1705","subRE2_20",2181,1827421,10000,0.55,5,"see raw data",6,16,0.2,35,11,1,1813068,"planning",30,"route 1",30,172.066666666667,"11:28:59",88,20,1,0.35,0.55,0.2,0.35,1,0.55,6,5,1,6,2,"planning",55
"1706","subRE2_20",2747,845273,10000,0.55,5,"see raw data",6,16,0.2,35,11,1,830153,"baseline",31,"route 1",30,174.833333333333,"11:28:59",88,20,1,0.35,0.55,0.2,0.35,1,0.55,6,5,1,6,1,"planning",55
"1707","subRE2_20",3097,1846104,10000,0.95,3,"see raw data",5,17,0.2,40,11,1,1827421,"planning",52,"route 1",52,162.673076923077,"11:28:59",88,20,2,0.75,0.95,0.2,0.75,1,0.95,5,3,1,5,2,"planning",55
"1708","subRE2_20",2980,864439,10000,0.95,3,"see raw data",5,17,0.2,40,11,1,845273,"baseline",52,"route 1",52,173.538461538462,"11:28:59",88,20,2,0.75,0.95,0.2,0.75,1,0.95,5,3,1,5,1,"planning",55
"1709","subRE2_20",3247,884004,10000,0.95,4,"see raw data",5,18,0.35,45,19,1,864439,"baseline",52,"route 1",52,178.673076923077,"11:28:59",88,20,1,0.6,0.95,0.35,0.6,1,0.95,5,4,1,5,1,"planning",55
"1710","subRE2_20",3280,1859791,10000,0.95,4,"see raw data",5,18,0.35,44,19,1,1846104,"planning",19,"route 2",52,174.421052631579,"11:28:59",88,20,1,0.6,0.35,0.95,-0.6,0,0.95,4,5,0,5,2,"planning",55
"1711","subRE2_20",2215,1878174,10000,0.95,3,"see raw data",5,19,0.2,49,11,1,1859791,"planning",53,"route 1",52,172.288461538462,"11:28:59",88,20,2,0.75,0.95,0.2,0.75,1,0.95,5,3,1,5,2,"planning",55
"1712","subRE2_20",3180,903518,10000,0.95,3,"see raw data",5,19,0.2,50,11,1,884004,"baseline",52,"route 1",52,179.56862745098,"11:28:59",88,20,2,0.75,0.95,0.2,0.75,1,0.95,5,3,1,5,1,"planning",55
"1713","subRE2_20",13837,1908329,10000,0.95,4,"see raw data",7,20,0.55,56,30,1,1878174,"planning",52,"route 1",52,176.115384615385,"11:28:59",88,20,3,0.4,0.95,0.55,0.4,1,0.95,7,4,1,7,2,"planning",55
"1714","subRE2_20",2414,921885,10000,0.95,4,"see raw data",7,20,0.55,57,30,1,903518,"baseline",52,"route 1",52,170.43137254902,"11:28:59",88,20,3,0.4,0.95,0.55,0.4,1,0.95,7,4,1,7,1,"planning",55
"1715","subRE2_20",2165,1924480,10000,0.75,6,"see raw data",7,21,0.2,63,11,1,1908329,"planning",41,"route 1",41,169.365853658537,"11:28:59",88,20,1,0.55,0.75,0.2,0.55,1,0.75,7,6,1,7,2,"planning",55
"1716","subRE2_20",2914,938969,10000,0.75,6,"see raw data",7,21,0.2,64,11,1,921885,"baseline",41,"route 1",41,171.390243902439,"11:28:59",88,20,1,0.55,0.75,0.2,0.55,1,0.75,7,6,1,7,1,"planning",55
"1717","subRE2_20",4029,2026751,10000,0.95,3,"see raw data",4,22,0.55,3,30,1,2010533,"planning",31,"route 2",52,169.3,"11:28:59",88,20,1,0.4,0.55,0.95,-0.4,0,0.95,3,4,0,4,2,"planning",55
"1718","subRE2_20",2830,1002926,10000,0.95,3,"see raw data",4,22,0.55,3,30,1,987923,"baseline",30,"route 2",52,167.655172413793,"11:28:59",88,20,1,0.4,0.55,0.95,-0.4,0,0.95,3,4,0,4,1,"planning",55
"1719","subRE2_20",2148,2045051,10000,0.2,6,"see raw data",4,23,0.95,9,52,1,2026751,"planning",52,"route 2",11,176.423076923077,"11:28:59",88,20,2,0.75,0.95,0.2,0.75,1,0.95,6,4,1,6,2,"planning",55
"1720","subRE2_20",2364,1020675,10000,0.2,6,"see raw data",4,23,0.95,9,52,1,1002926,"baseline",52,"route 2",11,160.423076923077,"11:28:59",88,20,2,0.75,0.95,0.2,0.75,1,0.95,6,4,1,6,1,"planning",55
"1721","subRE2_20",12538,2070777,10000,0.35,7,"see raw data",3,24,0.55,16,30,1,2045051,"planning",31,"route 2",19,174,"11:28:59",88,20,4,0.2,0.55,0.35,0.2,1,0.55,7,3,1,7,2,"planning",55
"1722","subRE2_20",1848,1034679,10000,0.35,7,"see raw data",3,24,0.55,16,30,1,1020675,"baseline",30,"route 2",19,165.4,"11:28:59",88,20,4,0.2,0.55,0.35,0.2,1,0.55,7,3,1,7,1,"planning",55
"1723","subRE2_20",2930,1047784,10000,0.35,6,"see raw data",7,25,0.2,23,11,1,1034679,"baseline",20,"route 1",19,159.85,"11:28:59",88,20,1,0.15,0.35,0.2,0.15,1,0.35,7,6,1,7,1,"planning",55
"1724","subRE2_20",2182,2083532,10000,0.35,6,"see raw data",7,25,0.2,23,11,1,2070777,"planning",19,"route 1",19,174.421052631579,"11:28:59",88,20,1,0.15,0.35,0.2,0.15,1,0.35,7,6,1,7,2,"planning",55
"1725","subRE2_20",4463,2102381,10000,0.2,6,"see raw data",4,26,0.75,29,41,1,2083532,"planning",41,"route 2",11,174.634146341463,"11:28:59",88,20,2,0.55,0.75,0.2,0.55,1,0.75,6,4,1,6,2,"planning",55
"1726","subRE2_20",2164,1064335,10000,0.2,6,"see raw data",4,26,0.75,29,41,1,1047784,"baseline",41,"route 2",11,178.15,"11:28:59",88,20,2,0.55,0.75,0.2,0.55,1,0.75,6,4,1,6,1,"planning",55
"1727","subRE2_20",2314,2113670,10000,0.2,1,"see raw data",8,27,0.95,37,52,1,2102381,"planning",12,"route 1",11,166.545454545455,"11:28:59",88,20,7,0.75,0.2,0.95,-0.75,0,0.95,8,1,1,8,2,"planning",55
"1728","subRE2_20",3314,1076607,10000,0.2,1,"see raw data",8,27,0.95,37,52,1,1064335,"baseline",11,"route 1",11,168.090909090909,"11:28:59",88,20,7,0.75,0.2,0.95,-0.75,0,0.95,8,1,1,8,1,"planning",55
"1729","subRE2_20",2481,2130738,10000,0.75,6,"see raw data",7,28,0.35,44,19,1,2113670,"planning",42,"route 1",41,177.878048780488,"11:28:59",88,20,1,0.4,0.75,0.35,0.4,1,0.75,7,6,1,7,2,"planning",55
"1730","subRE2_20",2264,1093074,10000,0.75,6,"see raw data",7,28,0.35,44,19,1,1076607,"baseline",42,"route 1",41,171.80487804878,"11:28:59",88,20,1,0.4,0.75,0.35,0.4,1,0.75,7,6,1,7,1,"planning",55
"1731","subRE2_20",2031,2148537,10000,0.35,4,"see raw data",3,29,0.95,48,52,1,2130738,"planning",53,"route 2",19,163.942307692308,"11:28:59",88,20,1,0.6,0.95,0.35,0.6,1,0.95,4,3,1,4,2,"planning",55
"1732","subRE2_20",2747,1106196,10000,0.35,4,"see raw data",3,29,0.95,47,52,1,1093074,"baseline",19,"route 1",19,175.722222222222,"11:28:59",88,20,1,0.6,0.35,0.95,-0.6,0,0.95,3,4,0,4,1,"planning",55
"1733","subRE2_20",1965,2161092,10000,0.35,5,"see raw data",6,30,0.2,54,11,1,2148537,"planning",20,"route 1",19,175.263157894737,"11:28:59",88,20,1,0.15,0.35,0.2,0.15,1,0.35,6,5,1,6,2,"planning",55
"1734","subRE2_20",2431,1119000,10000,0.35,5,"see raw data",6,30,0.2,53,11,1,1106196,"baseline",19,"route 1",19,175.263157894737,"11:28:59",88,20,1,0.15,0.35,0.2,0.15,1,0.35,6,5,1,6,1,"planning",55
"1735","subRE2_20",2031,1133587,10000,0.2,5,"see raw data",3,31,0.55,58,30,1,1119000,"baseline",30,"route 2",11,185.448275862069,"11:28:59",88,20,2,0.35,0.55,0.2,0.35,1,0.55,5,3,1,5,1,"planning",55
"1736","subRE2_20",4179,2177677,10000,0.2,5,"see raw data",3,31,0.55,59,30,1,2161092,"planning",31,"route 2",11,173.166666666667,"11:28:59",88,20,2,0.35,0.55,0.2,0.35,1,0.55,5,3,1,5,2,"planning",55
"1737","subRE2_20",2848,2202154,10000,0.95,3,"see raw data",7,32,0.2,59,11,0,2177677,"planning",48,"route 1",52,181.744680851064,"11:28:59",88,20,4,0.75,0.95,0.2,0.75,1,0.95,7,3,1,7,2,"planning",55
"1738","subRE2_20",1715,1151287,10000,0.95,3,"see raw data",7,32,0.2,65,11,1,1133587,"baseline",52,"route 1",52,171.615384615385,"11:28:59",88,20,4,0.75,0.95,0.2,0.75,1,0.95,7,3,1,7,1,"planning",55
"1739","subRE2_20",2081,1191399,10000,0.2,7,"see raw data",6,33,0.75,7,41,1,1174931,"baseline",41,"route 2",11,176.243902439024,"11:28:59",88,20,1,0.55,0.75,0.2,0.55,1,0.75,7,6,1,7,1,"planning",55
"1740","subRE2_20",2464,2246762,10000,0.2,7,"see raw data",6,33,0.75,7,41,1,2230111,"planning",42,"route 2",11,167.731707317073,"11:28:59",88,20,1,0.55,0.75,0.2,0.55,1,0.75,7,6,1,7,2,"planning",55
"1741","subRE2_20",2481,2261432,10000,0.35,5,"see raw data",4,34,0.55,12,30,1,2246762,"planning",30,"route 2",19,171.655172413793,"11:28:59",88,20,1,0.2,0.55,0.35,0.2,1,0.55,5,4,1,5,2,"planning",55
"1742","subRE2_20",2248,1205836,10000,0.35,5,"see raw data",4,34,0.55,12,30,1,1191399,"baseline",30,"route 2",19,175.689655172414,"11:28:59",88,20,1,0.2,0.55,0.35,0.2,1,0.55,5,4,1,5,1,"planning",55
"1743","subRE2_20",2364,1224002,10000,0.55,5,"see raw data",4,35,0.95,17,52,1,1205836,"baseline",52,"route 2",30,167.156862745098,"11:28:59",88,20,1,0.4,0.95,0.55,0.4,1,0.95,5,4,1,5,1,"planning",55
"1744","subRE2_20",2864,2276668,10000,0.55,5,"see raw data",4,35,0.95,16,52,1,2261432,"planning",31,"route 1",30,170.933333333333,"11:28:59",88,20,1,0.4,0.55,0.95,-0.4,0,0.95,4,5,0,5,2,"planning",55
